"filename", "language", "JSON", "YAML", "JSON with Comments", "XML", "Markdown", "HTML", "TypeScript", "CSV", "Skill", "Python", "PowerShell", "Groovy", "JavaScript", "PostCSS", "C#", "ASP.NET Razor", "XAML", "comment", "blank", "total"
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-05-business-model.md", "Markdown", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 107
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-06-business-customers.md", "Markdown", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 98
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-07-target-users.md", "Markdown", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 99
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-07a-product-concept.md", "Markdown", 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 114
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-08-success-criteria.md", "Markdown", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 98
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-09-competitive-landscape.md", "Markdown", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 102
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-10-constraints.md", "Markdown", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 91
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-10a-platform-strategy.md", "Markdown", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 121
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-11-tone-of-voice.md", "Markdown", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 167
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-12-create-product-brief.md", "Markdown", 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 236
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-13-content-init.md", "Markdown", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 112
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-14-personality.md", "Markdown", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 132
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-15-tone.md", "Markdown", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 133
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-16-languages.md", "Markdown", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 138
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-17-seo-keywords.md", "Markdown", 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 183
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-17a-content-structure.md", "Markdown", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 109
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-18-create-content-document.md", "Markdown", 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 164
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-19-inspiration-workshop.md", "Markdown", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 116
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-20-visual-init.md", "Markdown", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 121
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-21-existing-brand.md", "Markdown", 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 149
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-22-references.md", "Markdown", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 138
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-23-design-style.md", "Markdown", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 145
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-24-layout-effects.md", "Markdown", 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 150
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-25-imagery.md", "Markdown", 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 159
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-26-create-visual-document.md", "Markdown", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 147
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-27-platform-init.md", "Markdown", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 112
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-28-tech-stack.md", "Markdown", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 126
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-29-integrations.md", "Markdown", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 132
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-30-contact-strategy.md", "Markdown", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 136
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-31-multilingual.md", "Markdown", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 158
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-32-create-platform-document.md", "Markdown", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 137
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-33-analyze-brief.md", "Markdown", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 97
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-34-create-summary.md", "Markdown", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 111
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-35-update-design-log.md", "Markdown", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 134
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-c\step-36-provide-activation.md", "Markdown", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 111
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-v\step-01-brief-completeness.md", "Markdown", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 123
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-v\step-02-trigger-map-consistency.md", "Markdown", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 124
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-v\step-03-seo-strategy.md", "Markdown", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 118
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-v\step-04-content-language.md", "Markdown", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 125
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-v\step-05-visual-direction.md", "Markdown", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 125
"d:\workshops\eShop\.github\skills\wds-1-project-brief\steps-v\step-06-platform-requirements.md", "Markdown", 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 155
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\00-project-info.template.md", "Markdown", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 84
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\content-language.template.md", "Markdown", 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 246
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\contract.template.md", "Markdown", 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 298
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\inspiration-analysis.template.md", "Markdown", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 105
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\pitch.template.md", "Markdown", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 94
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\platform-requirements.template.md", "Markdown", 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 219
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\platform-requirements.template.yaml", "YAML", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 70
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\project-brief-dialog\00-context.md", "Markdown", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 71
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\project-brief-dialog\02-vision.md", "Markdown", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 86
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\project-brief-dialog\03-users.md", "Markdown", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 83
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\project-brief-dialog\04-concept.md", "Markdown", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 83
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\project-brief-dialog\06-inspiration.md", "Markdown", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 73
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\project-brief-dialog\07-positioning.md", "Markdown", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 87
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\project-brief-dialog\USAGE.md", "Markdown", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 82
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\project-brief-dialog\decisions.md", "Markdown", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 86
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\project-brief-dialog\progress-tracker.md", "Markdown", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 77
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\project-brief.template.md", "Markdown", 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 188
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\service-agreement.template.md", "Markdown", 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 278
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\signoff.template.md", "Markdown", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 189
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\simplified-brief.template.md", "Markdown", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 45
"d:\workshops\eShop\.github\skills\wds-1-project-brief\templates\visual-direction.template.md", "Markdown", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 210
"d:\workshops\eShop\.github\skills\wds-1-project-brief\workflow-validate.md", "Markdown", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 52
"d:\workshops\eShop\.github\skills\wds-1-project-brief\workflow.md", "Markdown", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 122
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\SKILL.md", "Skill", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\bmad-skill-manifest.yaml", "YAML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\data\business-goals-template.md", "Markdown", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 151
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\data\key-insights-structure.md", "Markdown", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 223
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\data\mermaid-formatting-guide.md", "Markdown", 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 263
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\data\quality-checklist.md", "Markdown", 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 213
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-00a-documentation-synthesis.md", "Markdown", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 148
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-00b-business-goals-extract.md", "Markdown", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 153
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-00c-target-groups-extract.md", "Markdown", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 150
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-00d-driving-forces-extract.md", "Markdown", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 144
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-00e-prioritization-extract.md", "Markdown", 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 160
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-00f-gap-analysis.md", "Markdown", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 152
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-01-overview.md", "Markdown", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 186
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-02-business-goals.md", "Markdown", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 181
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-03-target-groups.md", "Markdown", 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 181
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-04-driving-forces.md", "Markdown", 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 192
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-05-prioritization.md", "Markdown", 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 186
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-06a-extract-features.md", "Markdown", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 132
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-06b-confirm-assessment.md", "Markdown", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 119
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-06c-make-assessment.md", "Markdown", 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 157
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-06d-generate-document.md", "Markdown", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 160
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-06e-feature-wrap-up.md", "Markdown", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 134
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-07a-generate-hub.md", "Markdown", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 183
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-07b-generate-business-goals.md", "Markdown", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 139
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-07c-generate-primary-persona.md", "Markdown", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 137
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-07d-generate-secondary-persona.md", "Markdown", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 140
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-07e-generate-tertiary-persona.md", "Markdown", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 135
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-07f-generate-key-insights.md", "Markdown", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 134
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-07g-quality-check.md", "Markdown", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 150
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-08a-mermaid-init-structure.md", "Markdown", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 139
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-08b-mermaid-business-goals.md", "Markdown", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 140
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-08c-mermaid-platform.md", "Markdown", 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 136
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-08d-mermaid-target-groups.md", "Markdown", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 141
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-08e-mermaid-driving-forces.md", "Markdown", 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 155
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-08f-mermaid-connections.md", "Markdown", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 120
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-08g-mermaid-styling.md", "Markdown", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 152
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-08h-mermaid-quality.md", "Markdown", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 166
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-09a-finalize-hub.md", "Markdown", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 125
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-09b-add-cross-references.md", "Markdown", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 109
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-09c-quality-check.md", "Markdown", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 111
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-09d-create-handover-package.md", "Markdown", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 135
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-09e-update-design-log.md", "Markdown", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 150
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-c\step-09f-provide-activation.md", "Markdown", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 136
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-v\step-01-target-group-coverage.md", "Markdown", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 125
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-v\step-02-prioritization-integrity.md", "Markdown", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 130
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-v\step-03-persona-consistency.md", "Markdown", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 131
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-v\step-04-feature-impact-alignment.md", "Markdown", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 130
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\steps-v\step-05-cross-document-coherence.md", "Markdown", 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 157
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\templates\feature-impact.template.md", "Markdown", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 48
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\templates\persona-document.template.md", "Markdown", 0, 0, 0, 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 486
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\templates\trigger-map.template.md", "Markdown", 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 170
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\workflow-validate.md", "Markdown", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 43
"d:\workshops\eShop\.github\skills\wds-2-trigger-mapping\workflow.md", "Markdown", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 89
"d:\workshops\eShop\.github\skills\wds-3-scenarios\SKILL.md", "Skill", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\wds-3-scenarios\bmad-skill-manifest.yaml", "YAML", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\workshops\eShop\.github\skills\wds-3-scenarios\data\quality-checklist.md", "Markdown", 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 162
"d:\workshops\eShop\.github\skills\wds-3-scenarios\data\scenario-outline-template.md", "Markdown", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 122
"d:\workshops\eShop\.github\skills\wds-3-scenarios\data\validation-standards.md", "Markdown", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 59
"d:\workshops\eShop\.github\skills\wds-3-scenarios\steps-c\step-01-load-context.md", "Markdown", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 171
"d:\workshops\eShop\.github\skills\wds-3-scenarios\steps-c\step-02-analyze-scope.md", "Markdown", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 193
