"filename", "language", "JSON", "YAML", "censitive", "JSON with Comments", "XML", "PowerShell", "TypeScript", "Markdown", "Mermaid Radar", "C#", "PostCSS", "ASP.NET Razor", "XAML", "JavaScript", "HTML", "comment", "blank", "total"
"d:\workshops\eShop\src\Ordering.Domain\AggregatesModel\OrderAggregate\IOrderRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 5, 14
"d:\workshops\eShop\src\Ordering.Domain\AggregatesModel\OrderAggregate\Order.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 14, 36, 187
"d:\workshops\eShop\src\Ordering.Domain\AggregatesModel\OrderAggregate\OrderItem.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 17, 64
"d:\workshops\eShop\src\Ordering.Domain\AggregatesModel\OrderAggregate\OrderStatus.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"d:\workshops\eShop\src\Ordering.Domain\Events\BuyerPaymentMethodVerifiedDomainEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"d:\workshops\eShop\src\Ordering.Domain\Events\OrderCancelledDomainEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"d:\workshops\eShop\src\Ordering.Domain\Events\OrderShippedDomainEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"d:\workshops\eShop\src\Ordering.Domain\Events\OrderStartedDomainEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 3, 3, 16
"d:\workshops\eShop\src\Ordering.Domain\Events\OrderStatusChangedToAwaitingValidationDomainEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 3, 3, 19
"d:\workshops\eShop\src\Ordering.Domain\Events\OrderStatusChangedToPaidDomainEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 3, 3, 19
"d:\workshops\eShop\src\Ordering.Domain\Events\OrderStatusChangedToStockConfirmedDomainEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 3, 14
"d:\workshops\eShop\src\Ordering.Domain\Exceptions\OrderingDomainException.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 4, 19
"d:\workshops\eShop\src\Ordering.Domain\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"d:\workshops\eShop\src\Ordering.Domain\Ordering.Domain.csproj", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"d:\workshops\eShop\src\Ordering.Domain\SeedWork\Entity.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 16, 88
"d:\workshops\eShop\src\Ordering.Domain\SeedWork\IAggregateRoot.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 6
"d:\workshops\eShop\src\Ordering.Domain\SeedWork\IRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\src\Ordering.Domain\SeedWork\IUnitOfWork.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"d:\workshops\eShop\src\Ordering.Domain\SeedWork\ValueObject.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 9, 45
"d:\workshops\eShop\src\Ordering.Infrastructure\EntityConfigurations\BuyerEntityTypeConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 7, 25
"d:\workshops\eShop\src\Ordering.Infrastructure\EntityConfigurations\CardTypeEntityTypeConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 4, 18
"d:\workshops\eShop\src\Ordering.Infrastructure\EntityConfigurations\ClientRequestEntityTypeConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 11
"d:\workshops\eShop\src\Ordering.Infrastructure\EntityConfigurations\OrderEntityTypeConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 9, 37
"d:\workshops\eShop\src\Ordering.Infrastructure\EntityConfigurations\OrderItemEntityTypeConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 5, 18
"d:\workshops\eShop\src\Ordering.Infrastructure\EntityConfigurations\PaymentMethodEntityTypeConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 11, 47
"d:\workshops\eShop\src\Ordering.Infrastructure\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"d:\workshops\eShop\src\Ordering.Infrastructure\Idempotency\ClientRequest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"d:\workshops\eShop\src\Ordering.Infrastructure\Idempotency\IRequestManager.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 9
"d:\workshops\eShop\src\Ordering.Infrastructure\Idempotency\RequestManager.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 10, 39
"d:\workshops\eShop\src\Ordering.Infrastructure\MediatorExtension.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 22
"d:\workshops\eShop\src\Ordering.Infrastructure\Migrations\20230925222426_Initial.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 2, 85, 333
"d:\workshops\eShop\src\Ordering.Infrastructure\Migrations\20230925222426_Initial.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 0, 0, 0, 0, 0, 3, 32, 282
"d:\workshops\eShop\src\Ordering.Infrastructure\Migrations\20231021004633_FixOrderitemseqSchema.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 2, 84, 330
"d:\workshops\eShop\src\Ordering.Infrastructure\Migrations\20231021004633_FixOrderitemseqSchema.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 3, 8, 69
"d:\workshops\eShop\src\Ordering.Infrastructure\Migrations\20231026091055_Outbox.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 2, 93, 361
"d:\workshops\eShop\src\Ordering.Infrastructure\Migrations\20231026091055_Outbox.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 3, 4, 42
"d:\workshops\eShop\src\Ordering.Infrastructure\Migrations\20240106121712_UseEnumForOrderStatus.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 2, 86, 337
"d:\workshops\eShop\src\Ordering.Infrastructure\Migrations\20240106121712_UseEnumForOrderStatus.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 5, 15, 113
"d:\workshops\eShop\src\Ordering.Infrastructure\Migrations\OrderingContextModelSnapshot.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 0, 0, 0, 0, 0, 1, 86, 334
"d:\workshops\eShop\src\Ordering.Infrastructure\Ordering.Infrastructure.csproj", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"d:\workshops\eShop\src\Ordering.Infrastructure\OrderingContext.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 13, 21, 116
"d:\workshops\eShop\src\Ordering.Infrastructure\Repositories\BuyerRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 10, 53
"d:\workshops\eShop\src\Ordering.Infrastructure\Repositories\OrderRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 10, 39
"d:\workshops\eShop\src\PaymentProcessor\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"d:\workshops\eShop\src\PaymentProcessor\IntegrationEvents\EventHandling\OrderStatusChangedToStockConfirmedIntegrationEventHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 5, 7, 35
"d:\workshops\eShop\src\PaymentProcessor\IntegrationEvents\Events\OrderPaymentFailedIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"d:\workshops\eShop\src\PaymentProcessor\IntegrationEvents\Events\OrderPaymentSucceededIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"d:\workshops\eShop\src\PaymentProcessor\IntegrationEvents\Events\OrderStatusChangedToStockConfirmedIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"d:\workshops\eShop\src\PaymentProcessor\PaymentOptions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"d:\workshops\eShop\src\PaymentProcessor\PaymentProcessor.csproj", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"d:\workshops\eShop\src\PaymentProcessor\Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 7, 16
"d:\workshops\eShop\src\PaymentProcessor\Properties\launchSettings.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"d:\workshops\eShop\src\PaymentProcessor\appsettings.Development.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\workshops\eShop\src\PaymentProcessor\appsettings.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"d:\workshops\eShop\src\Shared\ActivityExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 3, 19
"d:\workshops\eShop\src\Shared\MigrateDbContextExtensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 1, 19, 94
"d:\workshops\eShop\src\WebAppComponents\Catalog\CatalogItem.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"d:\workshops\eShop\src\WebAppComponents\Catalog\CatalogListItem.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"d:\workshops\eShop\src\WebAppComponents\Catalog\CatalogListItem.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 9, 63
"d:\workshops\eShop\src\WebAppComponents\Catalog\CatalogSearch.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 7, 76
"d:\workshops\eShop\src\WebAppComponents\Catalog\CatalogSearch.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 15, 108
"d:\workshops\eShop\src\WebAppComponents\Item\ItemHelper.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"d:\workshops\eShop\src\WebAppComponents\Services\CatalogService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 12, 68
"d:\workshops\eShop\src\WebAppComponents\Services\ICatalogService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 17
"d:\workshops\eShop\src\WebAppComponents\Services\IProductImageUrlProvider.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 4, 12
"d:\workshops\eShop\src\WebAppComponents\WebAppComponents.csproj", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"d:\workshops\eShop\src\WebAppComponents\_Imports.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3
"d:\workshops\eShop\src\WebApp\Components\App.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 4, 21
"d:\workshops\eShop\src\WebApp\Components\Chatbot\ChatState.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 2, 19, 179
"d:\workshops\eShop\src\WebApp\Components\Chatbot\Chatbot.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 11, 93
"d:\workshops\eShop\src\WebApp\Components\Chatbot\Chatbot.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 15, 139
"d:\workshops\eShop\src\WebApp\Components\Chatbot\Chatbot.razor.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 2, 13
"d:\workshops\eShop\src\WebApp\Components\Chatbot\MessageProcessor.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 3, 8, 36
"d:\workshops\eShop\src\WebApp\Components\Chatbot\ShowChatbotButton.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 14
"d:\workshops\eShop\src\WebApp\Components\Chatbot\ShowChatbotButton.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 3, 31
"d:\workshops\eShop\src\WebApp\Components\Layout\CartMenu.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 9, 53
"d:\workshops\eShop\src\WebApp\Components\Layout\CartMenu.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 20
"d:\workshops\eShop\src\WebApp\Components\Layout\FooterBar.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8
"d:\workshops\eShop\src\WebApp\Components\Layout\FooterBar.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 6, 38
"d:\workshops\eShop\src\WebApp\Components\Layout\HeaderBar.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 5, 34
"d:\workshops\eShop\src\WebApp\Components\Layout\HeaderBar.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 25, 151
"d:\workshops\eShop\src\WebApp\Components\Layout\MainLayout.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 3, 14
"d:\workshops\eShop\src\WebApp\Components\Layout\MainLayout.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 2, 19
"d:\workshops\eShop\src\WebApp\Components\Layout\UserMenu.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 4, 34
"d:\workshops\eShop\src\WebApp\Components\Layout\UserMenu.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 6, 38
"d:\workshops\eShop\src\WebApp\Components\Pages\Cart\CartPage.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 13, 117
"d:\workshops\eShop\src\WebApp\Components\Pages\Cart\CartPage.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 21, 163
"d:\workshops\eShop\src\WebApp\Components\Pages\Catalog\Catalog.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 12, 63
"d:\workshops\eShop\src\WebApp\Components\Pages\Catalog\Catalog.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 19, 141
"d:\workshops\eShop\src\WebApp\Components\Pages\Checkout\Checkout.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 16, 131
"d:\workshops\eShop\src\WebApp\Components\Pages\Checkout\Checkout.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 10, 83
"d:\workshops\eShop\src\WebApp\Components\Pages\Item\ItemPage.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 12, 111
"d:\workshops\eShop\src\WebApp\Components\Pages\Item\ItemPage.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 12, 75
"d:\workshops\eShop\src\WebApp\Components\Pages\User\LogIn.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 4, 22
"d:\workshops\eShop\src\WebApp\Components\Pages\User\LogOut.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 6
"d:\workshops\eShop\src\WebApp\Components\Pages\User\Orders.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 5, 59
"d:\workshops\eShop\src\WebApp\Components\Pages\User\Orders.razor.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 11, 76
"d:\workshops\eShop\src\WebApp\Components\Pages\User\OrdersRefreshOnStatusChange.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 4, 42
"d:\workshops\eShop\src\WebApp\Components\Routes.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"d:\workshops\eShop\src\WebApp\Components\_Imports.razor", "ASP.NET Razor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15
"d:\workshops\eShop\src\WebApp\Extensions\Extensions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 4, 18, 125
"d:\workshops\eShop\src\WebApp\GlobalUsings.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"d:\workshops\eShop\src\WebApp\Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 2, 14, 35
"d:\workshops\eShop\src\WebApp\Properties\launchSettings.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"d:\workshops\eShop\src\WebApp\Services\BasketCheckoutInfo.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 13, 35
"d:\workshops\eShop\src\WebApp\Services\BasketItem.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 12
"d:\workshops\eShop\src\WebApp\Services\BasketService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 10, 50
"d:\workshops\eShop\src\WebApp\Services\BasketState.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 3, 23, 173
"d:\workshops\eShop\src\WebApp\Services\IBasketState.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"d:\workshops\eShop\src\WebApp\Services\LogOutService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\EventHandling\OrderStatusChangedToAwaitingValidationIntegrationEventHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\EventHandling\OrderStatusChangedToCancelledIntegrationEventHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\EventHandling\OrderStatusChangedToPaidIntegrationEventHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\EventHandling\OrderStatusChangedToShippedIntegrationEventHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\EventHandling\OrderStatusChangedToStockConfirmedIntegrationEventHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\EventHandling\OrderStatusChangedToSubmittedIntegrationEventHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\Events\OrderStatusChangedToAwaitingValidationIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 22
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\Events\OrderStatusChangedToCancelledIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 22
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\Events\OrderStatusChangedToPaidIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\Events\OrderStatusChangedToShippedIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 22
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\Events\OrderStatusChangedToStockConfirmedIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\IntegrationEvents\Events\OrderStatusChangedToSubmittedIntegrationEvent.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"d:\workshops\eShop\src\WebApp\Services\OrderStatus\OrderStatusNotificationService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 1, 10, 63
"d:\workshops\eShop\src\WebApp\Services\OrderingService.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 5, 26
"d:\workshops\eShop\src\WebApp\Services\ProductImageUrlProvider.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"d:\workshops\eShop\src\WebApp\WebApp.csproj", "XML", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 35
"d:\workshops\eShop\src\WebApp\appsettings.Development.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"d:\workshops\eShop\src\WebApp\appsettings.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"d:\workshops\eShop\src\WebApp\wwwroot\css\app.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 26, 36, 291
"d:\workshops\eShop\src\WebApp\wwwroot\css\normalize.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 126, 72, 344
"d:\workshops\eShop\src\WebApp\wwwroot\icons\arrow-left.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\workshops\eShop\src\WebApp\wwwroot\icons\cart.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\workshops\eShop\src\WebApp\wwwroot\icons\close.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\workshops\eShop\src\WebApp\wwwroot\icons\filters.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\workshops\eShop\src\WebApp\wwwroot\icons\trash.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\workshops\eShop\src\WebApp\wwwroot\icons\user.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
